Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2014,II,Acipenser ruthenus,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,US,DE,,20,20,specimens,,S,C
2014,II,Acipenser stellatus,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,US,DE,,21,21,specimens,,S,C
2014,II,Acipenser transmontanus,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,US,CA,,40000,,live,,S,W
2014,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,AS,PW,,,1,raw corals,,S,W
2014,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,AU,FR,,,1.97,raw corals,kg,S,W
2014,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,JP,PH,,71,,specimens,,S,W
2014,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,KP,WS,,,25,raw corals,,S,W
2014,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,5,,specimens,,S,W
2014,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,IO,,14,25,specimens,,S,W
2014,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PW,,135,,raw corals,g,S,W
2014,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PW,,507,,raw corals,,S,W
2014,II,Acropora cerealis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,10,,live,,S,W
2014,II,Acropora cervicornis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BS,,,40,specimens,,S,W
2014,II,Acropora cervicornis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BZ,,180,,raw corals,,S,W
2014,II,Acropora cervicornis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BZ,,5000,,live,,S,W
2014,II,Acropora cervicornis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,KY,,,200,specimens,,S,W
2014,II,Acropora cervicornis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PA,,8,,raw corals,cm2,S,W
2014,II,Acropora digitifera,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,US,,2,,live,,S,W
2014,II,Acropora digitifera,Anthozoa,Scleractinia,Acroporidae,Acropora,JP,PH,,500,,specimens,ml,S,W
2014,II,Acropora digitifera,Anthozoa,Scleractinia,Acroporidae,Acropora,JP,PH,,100,,specimens,,S,W
2014,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,PF,,1850,,specimens,,S,W
2014,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,US,,3,,live,,S,W
2014,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,JP,TH,,,90,specimens,,S,W
2014,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,CK,,438,,raw corals,,S,W
2014,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,JP,,,200,specimens,g,S,W
2014,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,4,,live,,S,W
2014,II,Acropora indonesia,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,2,,live,,S,W
2014,II,Acropora microphthalma,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,2,,live,,S,W
2014,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,BE,MZ,,,200,specimens,,S,W
2014,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,JP,PH,,100,,specimens,,S,W
2014,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,JP,TH,,,180,specimens,,S,W
2014,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,620,,raw corals,,S,W
2014,II,Acropora nasuta,Anthozoa,Scleractinia,Acroporidae,Acropora,US,CK,,288,,raw corals,,S,W
2014,II,Acropora palifera,Anthozoa,Scleractinia,Acroporidae,Acropora,AU,ID,,,11,specimens,,S,W
2014,II,Acropora palmata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BB,,,60,specimens,,S,W
2014,II,Acropora palmata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BS,,,40,specimens,,S,W
2014,II,Acropora palmata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BZ,,5000,,live,,S,W
2014,II,Acropora palmata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,KY,,,24,raw corals,,S,W
2014,II,Acropora palmata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,MX,,22,,raw corals,,S,W
2014,II,Acropora palmata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PA,,8,,raw corals,cm2,S,W
2014,II,Acropora prolifera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BS,,,20,specimens,,S,W
2014,II,Acropora prolifera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BZ,,120,,raw corals,,S,W
2014,II,Acropora pulchra,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,1,,live,,S,W
2014,II,Acropora russelli,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,3,,live,,S,W
2014,II,Acropora secale,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,4,,live,,S,W
2014,II,Acropora speciosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,2,,live,,S,W
2014,II,Acropora tenuis,Anthozoa,Scleractinia,Acroporidae,Acropora,BE,MZ,,,200,specimens,,S,W
2014,II,Acropora tenuis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,2,,live,,S,W
2014,II,Acropora valida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,7,,live,,S,W
2014,II,Acropora yongei,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PH,,4,,live,,S,W
2014,II,Astreopora spp.,Anthozoa,Scleractinia,Acroporidae,Astreopora,US,PH,,1,,specimens,,S,W
2014,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,CZ,ZA,,,750,live,g,S,W
2014,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,JP,PH,,1,,specimens,,S,W
2014,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,US,IO,,,25,specimens,,S,W
2014,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,US,PH,,1,,live,,S,W
2014,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,US,PH,,10,,specimens,,S,W
2014,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,US,PW,,25,,raw corals,,S,W
2014,II,Montipora capitata,Anthozoa,Scleractinia,Acroporidae,Montipora,NZ,US,,,19,specimens,,S,W
2014,II,Montipora digitata,Anthozoa,Scleractinia,Acroporidae,Montipora,US,PH,,1,,live,,S,W
2014,II,Montipora setosa,Anthozoa,Scleractinia,Acroporidae,Montipora,US,PH,,2,,live,,S,W
2014,II,Uromastyx acanthinura,Reptilia,Sauria,Agamidae,Uromastyx,US,DE,US,1,,specimens,,S,C
2014,II,Uromastyx aegyptia,Reptilia,Sauria,Agamidae,Uromastyx,US,KW,,,269,specimens,,S,W
2014,II,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,US,DE,NE,1,,specimens,,S,W
2014,II,Agaricia tenuifolia,Anthozoa,Scleractinia,Agariciidae,Agaricia,US,PA,,16,,raw corals,cm2,S,W
2014,II,Gardineroseris planulata,Anthozoa,Scleractinia,Agariciidae,Gardineroseris,US,IO,,,25,specimens,,S,W
2014,II,Leptoseris spp.,Anthozoa,Scleractinia,Agariciidae,Leptoseris,AS,PW,,,4,raw corals,,S,W
2014,II,Leptoseris spp.,Anthozoa,Scleractinia,Agariciidae,Leptoseris,US,IO,,,25,specimens,,S,W
2014,II,Pachyseris spp.,Anthozoa,Scleractinia,Agariciidae,Pachyseris,AS,PW,,,1,raw corals,,S,W
2014,II,Pachyseris spp.,Anthozoa,Scleractinia,Agariciidae,Pachyseris,CZ,ZA,,,750,live,g,S,W
2014,II,Pachyseris spp.,Anthozoa,Scleractinia,Agariciidae,Pachyseris,US,IO,,,25,specimens,,S,W
2014,II,Pachyseris spp.,Anthozoa,Scleractinia,Agariciidae,Pachyseris,US,PH,,5,,specimens,,S,W
2014,II,Pachyseris rugosa,Anthozoa,Scleractinia,Agariciidae,Pachyseris,US,PH,,1,,live,,S,W
2014,II,Pachyseris speciosa,Anthozoa,Scleractinia,Agariciidae,Pachyseris,AU,JP,,,175,specimens,,S,W
2014,II,Pavona spp.,Anthozoa,Scleractinia,Agariciidae,Pavona,JP,PH,,2,,specimens,,S,W
2014,II,Pavona spp.,Anthozoa,Scleractinia,Agariciidae,Pavona,MX,CR,,,61,specimens,,S,W
2014,II,Pavona spp.,Anthozoa,Scleractinia,Agariciidae,Pavona,US,IO,,,25,specimens,,S,W
2014,II,Pavona cactus,Anthozoa,Scleractinia,Agariciidae,Pavona,US,PH,,1,,specimens,,S,W
2014,II,Pavona clavus,Anthozoa,Scleractinia,Agariciidae,Pavona,MX,EC,,,10,raw corals,,S,W
2014,II,Pavona clavus,Anthozoa,Scleractinia,Agariciidae,Pavona,US,EC,,,40,specimens,,S,W
2014,II,Pavona gigantea,Anthozoa,Scleractinia,Agariciidae,Pavona,US,EC,,,40,specimens,,S,W
2014,II,Pavona venosa,Anthozoa,Scleractinia,Agariciidae,Pavona,US,PH,,1,,specimens,,S,W
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,BR,IT,US,6,,garments,,S,W
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,US,,,31,specimens,,S,W
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,US,,,51,specimens,,S,W
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CN,FR,US,,1,skins,,S,W
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,CN,US,1,,garments,,S,W
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,US,,189,189,specimens,,S,W
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MX,US,,,113,specimens,,S,W
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NA,ZA,,0.425,,specimens,ml,S,C
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NA,ZA,,25,,specimens,,S,C
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NL,US,,109,116,specimens,,S,W
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,CA,US,1,,specimens,,S,C
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,IT,US,,2,leather products (small),,S,W
2014,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,UY,US,,,33,specimens,,S,W
2014,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,ES,PE,,0.82,,specimens,kg,S,W
2014,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,PE,ES,PE,,0.09,specimens,kg,S,W
2014,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,CN,IT,VE,,6,leather products (small),,S,W
2014,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,UZ,IT,CO,,2,leather products (small),,S,C
2014,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,MO,IT,BO,,1,leather products (small),,S,W
2014,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,US,CA,US,1,,specimens,,S,C
2014,II,Paleosuchus palpebrosus,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,US,CA,US,1,,specimens,,S,C
2014,II,Paleosuchus palpebrosus,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,US,GY,,,2,specimens,ml,S,W
2014,II,Paleosuchus palpebrosus,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,US,GY,,1,,specimens,,S,W
2014,II,Paleosuchus trigonatus,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,US,CA,US,1,,specimens,,S,C
2014,II,Paleosuchus trigonatus,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,US,GY,,1,1,bodies,,S,W
2014,II,Paleosuchus trigonatus,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,US,GY,,,12,specimens,ml,S,W
2014,II,Paleosuchus trigonatus,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,US,GY,,4,,specimens,,S,W
2014,II,Ambystoma mexicanum,Amphibia,Caudata,Ambystomatidae,Ambystoma,CA,US,,,382,live,,S,C
2014,II,Ambystoma mexicanum,Amphibia,Caudata,Ambystomatidae,Ambystoma,CO,US,,,30,live,,S,C
2014,II,Ambystoma mexicanum,Amphibia,Caudata,Ambystomatidae,Ambystoma,GB,US,,30,30,live,,S,C
2014,II,Ambystoma mexicanum,Amphibia,Caudata,Ambystomatidae,Ambystoma,TR,US,,620,495,live,,S,C
2014,II,Ambystoma mexicanum,Amphibia,Caudata,Ambystomatidae,Ambystoma,US,DE,,4,,live,,S,C
2014,II,Anacardiaceae spp.,,Sapindales,Anacardiaceae,,FR,MG,,,1,specimens,,S,W
2014,II,Anacardiaceae spp.,,Sapindales,Anacardiaceae,,US,MG,,,1,dried plants,,S,W
2014,II,Oxyura leucocephala,Aves,Anseriformes,Anatidae,Oxyura,US,IT,,1,,skeletons,,S,W
2014,II,Anguilla spp.,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,DE,ZZ,,1,,live,,S,W
2014,II,Anguilla anguilla,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,DE,ZZ,,172,,live,,S,W
2014,II,Anguilla anguilla,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,JP,HU,,,42,live,,S,W
2014,II,Antipathes spp.,Anthozoa,Antipatharia,Antipathidae,Antipathes,BM,US,BM,,3,specimens,,S,W
2014,II,Antipathes spp.,Anthozoa,Antipatharia,Antipathidae,Antipathes,JP,ZZ,,4,,specimens,g,S,W
2014,II,Antipathes spp.,Anthozoa,Antipatharia,Antipathidae,Antipathes,US,KR,,7,,raw corals,,S,I
2014,II,Antipathes spp.,Anthozoa,Antipatharia,Antipathidae,Antipathes,US,PH,,1,,live,,S,W
2014,II,Antipathes spp.,Anthozoa,Antipatharia,Antipathidae,Antipathes,US,PH,,36,,specimens,,S,W
2014,II,Cirrhipathes spp.,Anthozoa,Antipatharia,Antipathidae,Cirrhipathes,JP,ZZ,,34,,specimens,g,S,W
2014,II,Cirrhipathes spp.,Anthozoa,Antipatharia,Antipathidae,Cirrhipathes,US,PH,,2,,specimens,,S,W
2014,II,Stichopathes spp.,Anthozoa,Antipatharia,Antipathidae,Stichopathes,BM,US,BM,,2,specimens,,S,W
2014,II,Aotus azarae,Mammalia,Primates,Aotidae,Aotus,US,BO,,4,,specimens,,S,I
2014,II,Aotus azarae,Mammalia,Primates,Aotidae,Aotus,US,BO,,4,4,specimens,,S,W
2014,II,Aotus lemurinus,Mammalia,Primates,Aotidae,Aotus,US,PA,,3,,specimens,,S,W
2014,II,Aotus nancymaae,Mammalia,Primates,Aotidae,Aotus,CO,US,PE,,4,specimens,,S,W
2014,II,Aotus nancymaae,Mammalia,Primates,Aotidae,Aotus,US,PE,,184.5,304.5,specimens,ml,S,C
2014,II,Aotus nancymaae,Mammalia,Primates,Aotidae,Aotus,US,PE,,370,,specimens,,S,C
2014,II,Apocynaceae spp.,,Gentianales,Apocynaceae,,FR,MG,,,3,specimens,,S,W
2014,II,Apocynaceae spp.,,Gentianales,Apocynaceae,,US,MG,,,3,dried plants,,S,W
2014,II,Pachypodium densiflorum,,Gentianales,Apocynaceae,Pachypodium,GB,MG,,,2,seeds,g,S,W
2014,II,Arapaima gigas,Actinopterygii,Osteoglossiformes,Arapaimidae,Arapaima,GB,BR,,,600,bodies,,S,F
2014,II,Arapaima gigas,Actinopterygii,Osteoglossiformes,Arapaimidae,Arapaima,GB,BR,,,470,skin pieces,,S,F
2014,II,Arapaima gigas,Actinopterygii,Osteoglossiformes,Arapaimidae,Arapaima,GB,BR,,,950,specimens,,S,F
2014,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,CN,US,PE,,1,specimens,,S,W
2014,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,DE,PE,,,10,bodies,,S,W
2014,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,FR,SR,,4,,specimens,,S,W
2014,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,GF,SR,,,4,specimens,,S,W
2014,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,US,GY,,10,8,bodies,,S,W
2014,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,US,GY,,,14,specimens,ml,S,W
2014,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,US,GY,,4,,specimens,,S,W
2014,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,US,PE,,,3,bodies,,S,W
2014,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,US,PE,,3,,specimens,,S,W
2014,II,Stephanocoenia intersepta,Anthozoa,Scleractinia,Astrocoeniidae,Stephanocoenia,US,PA,,16,,raw corals,cm2,S,W
2014,II,Alouatta sara,Mammalia,Primates,Atelidae,Alouatta,US,BO,,27,,specimens,,S,I
2014,II,Alouatta sara,Mammalia,Primates,Atelidae,Alouatta,US,BO,,27,27,specimens,,S,W
2014,II,Alouatta seniculus,Mammalia,Primates,Atelidae,Alouatta,ES,PE,,,415,specimens,g,S,W
2014,II,Alouatta seniculus,Mammalia,Primates,Atelidae,Alouatta,ES,PE,,0.415,,specimens,kg,S,W
2014,II,Alouatta seniculus,Mammalia,Primates,Atelidae,Alouatta,PE,ES,PE,,0.053,specimens,kg,S,W
2014,II,Alouatta seniculus,Mammalia,Primates,Atelidae,Alouatta,US,CO,,,121,specimens,,S,W
2014,II,Ateles belzebuth,Mammalia,Primates,Atelidae,Ateles,US,EC,,,4,specimens,,S,W
2014,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,ES,PE,,,105,specimens,g,S,W
2014,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,ES,PE,,0.105,,specimens,kg,S,W
2014,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,PE,ES,PE,,0.027,specimens,kg,S,W
2014,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,US,BO,,82,,specimens,,S,I
2014,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,US,BO,,82,82,specimens,,S,W
2014,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,DE,CR,,100,,specimens,,S,W
2014,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,JP,MX,,100,,specimens,,S,W
2014,II,Ateles hybridus,Mammalia,Primates,Atelidae,Ateles,US,CO,,,60,specimens,,S,W
2014,II,Ateles marginatus,Mammalia,Primates,Atelidae,Ateles,US,BR,,,1,specimens,,S,W
2014,II,Lagothrix lagotricha,Mammalia,Primates,Atelidae,Lagothrix,US,CO,,,160,specimens,,S,W
2014,II,Lagothrix poeppigii,Mammalia,Primates,Atelidae,Lagothrix,BR,PE,,0.295,,bodies,kg,S,W
2014,II,Lagothrix poeppigii,Mammalia,Primates,Atelidae,Lagothrix,ES,PE,,,1955,specimens,g,S,W
2014,II,Lagothrix poeppigii,Mammalia,Primates,Atelidae,Lagothrix,ES,PE,,1.955,,specimens,kg,S,W
2014,II,Lagothrix poeppigii,Mammalia,Primates,Atelidae,Lagothrix,PE,ES,PE,,0.108,specimens,kg,S,W
2014,II,Lagothrix poeppigii,Mammalia,Primates,Atelidae,Lagothrix,US,EC,,4,8,specimens,,S,W
2014,II,Balaeniceps rex,Aves,Ciconiiformes,Balaenicipitidae,Balaeniceps,JP,TZ,,6,,feathers,,S,W
2014,II,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,1,,bones,,S,W
2014,II,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NL,GL,,,77,specimens,,S,W
2014,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,FI,CH,XX,16,,live,,S,C
2014,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,US,AW,,24,,scales,,S,W
2014,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,US,AW,,77,,specimens,,S,W
2014,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,US,GY,,1,1,bodies,,S,W
2014,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,US,GY,,,6,specimens,ml,S,W
2014,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,US,GY,,2,,specimens,,S,W
2014,II,Candoia carinata,Reptilia,Serpentes,Boidae,Candoia,US,PG,,5,,specimens,,S,W
2014,II,Candoia paulsoni,Reptilia,Serpentes,Boidae,Candoia,US,SB,,11,,specimens,,S,W
2014,II,Candoia superciliosa,Reptilia,Serpentes,Boidae,Candoia,US,PW,,8,,specimens,,S,I
2014,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,US,FR,,,1,specimens,,S,W
2014,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,US,GY,,3,1,bodies,,S,W
2014,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,US,GY,,,14,specimens,ml,S,W
2014,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,US,GY,,4,,specimens,,S,W
2014,II,Corallus hortulanus,Reptilia,Serpentes,Boidae,Corallus,US,FR,,,3,specimens,,S,W
2014,II,Corallus hortulanus,Reptilia,Serpentes,Boidae,Corallus,US,GY,,2,,bodies,,S,W
2014,II,Corallus hortulanus,Reptilia,Serpentes,Boidae,Corallus,US,GY,,,36,specimens,ml,S,W
2014,II,Corallus hortulanus,Reptilia,Serpentes,Boidae,Corallus,US,GY,,10,,specimens,,S,W
2014,II,Corallus hortulanus,Reptilia,Serpentes,Boidae,Corallus,US,PE,,1,,specimens,,S,W
2014,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,US,GY,,1,1,bodies,,S,W
2014,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,US,GY,,,3,specimens,ml,S,W
2014,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,US,GY,,1,,specimens,,S,W
2014,II,Epicrates striatus,Reptilia,Serpentes,Boidae,Epicrates,US,BS,,,1,bodies,,S,W
2014,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,US,GY,,,9,specimens,ml,S,W
2014,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,US,GY,,3,,specimens,,S,W
2014,II,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,CA,US,CA,,5,specimens,,S,W
2014,II,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,CA,US,CA,,7,teeth,,S,W
2014,II,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,US,CA,,3,3,teeth,,S,W
2014,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,DE,LR,,4,,specimens,,S,W
2014,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,CH,CF,,,4,specimens,,S,W
2014,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,DE,CM,NG,9,,specimens,,S,W
2014,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,CM,XX,1,,horns,,S,W
2014,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZM,,,1,hair,,S,W
2014,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZM,,,2,specimens,,S,W
2014,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZM,,,1,teeth,,S,W
2014,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,ES,IL,,9,,specimens,ml,S,F
2014,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DE,CM,,1,,skulls,,S,W
2014,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DE,UG,,5.01,,specimens,g,S,W
2014,II,Saiga borealis,Mammalia,Artiodactyla,Bovidae,Saiga,US,MN,,,39,hair,,S,W
2014,II,Saiga borealis,Mammalia,Artiodactyla,Bovidae,Saiga,US,MN,,,73,skin pieces,,S,
2014,II,Bradypus variegatus,Mammalia,Pilosa,Bradypodidae,Bradypus,DE,CR,,300,300,specimens,,S,W
2014,II,Bradypus variegatus,Mammalia,Pilosa,Bradypodidae,Bradypus,US,CR,,49,49,hair,,S,W
2014,II,Bradypus variegatus,Mammalia,Pilosa,Bradypodidae,Bradypus,US,CR,,177,197,specimens,,S,W
2014,II,Buceros spp.,Aves,Coraciiformes,Bucerotidae,Buceros,DE,GA,,3,3,specimens,,S,W
2014,II,Rhyticeros plicatus,Aves,Coraciiformes,Bucerotidae,Rhyticeros,AU,PG,,,3,specimens,,S,W
2014,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,US,SB,,1,,specimens,,S,W
2014,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,AU,PG,,,3,specimens,,S,W
2014,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,US,AU,,1,,specimens,,S,W
2014,II,Cacatua ophthalmica,Aves,Psittaciformes,Cacatuidae,Cacatua,AU,PG,,,3,specimens,,S,W
2014,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,AU,PG,,,3,specimens,,S,W
2014,II,Callocephalon fimbriatum,Aves,Psittaciformes,Cacatuidae,Callocephalon,DE,QA,,,2,specimens,,S,C
2014,II,Astrophytum myriostigma,,Caryophyllales,Cactaceae,Astrophytum,GB,MX,,,1,dried plants,,S,W
2014,II,Astrophytum myriostigma,,Caryophyllales,Cactaceae,Astrophytum,GB,MX,,,200,seeds,g,S,W
2014,II,Bergerocactus emoryi,,Caryophyllales,Cactaceae,Bergerocactus,GB,MX,,,200,seeds,g,S,W
2014,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,CH,MG,,,1,specimens,,S,W
2014,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,FR,MG,,,2,dried plants,,S,W
2014,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,FR,MG,,,1,specimens,,S,W
2014,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,GB,MX,,,200,seeds,g,S,W
2014,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,US,BZ,,5,,live,,S,W
2014,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,US,MG,,,7,dried plants,,S,W
2014,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,US,PE,,10,,specimens,,S,W
2014,II,Cephalocereus columna-trajani,,Caryophyllales,Cactaceae,Cephalocereus,GB,MX,,,200,seeds,g,S,W
2014,II,Coryphantha calipensis,,Caryophyllales,Cactaceae,Coryphantha,GB,MX,,,200,seeds,g,S,W
2014,II,Coryphantha macromeris,,Caryophyllales,Cactaceae,Coryphantha,GB,MX,,,200,seeds,g,S,W
